emotion;id;sentiment;source
0.6;6865;-0.6; junqueras nada de lo que hemos hecho es delito votar no es delito autodeterminacionoesdelicte 
0.3;6866;0.3;hoy a partir de las h respondo a sus preguntas en directo por youtube bcaptdp
0.0;6867;0.0;no es un tema de pp o psoe la cuestion es que el futuro de espana lo deciden aquellos que tienen por objetivo destruirla y con ella a los que estamos dentro quemalrollo
0.1;6868;0.1;can batllo un ejemplo de lo que pueden ser los comunes urbanos comunes commons 
0.0;6869;0.0; la via laietana perdera trafico para ensanchar aceras y tener carril bici via clarablanchar
0.2;6870;0.2;gonzalez pons necesitamos un ejercito europeo para garantizar que no habra nunca mas una guerra en europa 
0.6;6871;-0.6;jocdelectura sube la cubierta de un gran libro y no des explicaciones di quien te envuelto jvidaldc enredo cinco personas jciurana jmartigalbis francinavila joanrportell sucaseras
0.0;6872;0.0;ayer conversamos con el grupo de apoyo a valtonyc aquellos que defendemos la libertad tenemos la obligacion de crear redes de solidaridad para ser mas fuertes y efectivos por cada una que repriman seremos diez mas luchando lo comentamos en uhmallorca 
0.7;6873;0.7;sigue la concentracion en solidaridad con los antifascistas detenidos a la espera de que los suelten llevan privados de libertad de de ayer 
0.9;6874;0.9;en argentona franfragosopp y ppargentona han hecho un super trabajo en estos cuatro anos que se va a ver recompensado con un grandisimo apoyo en las municipales ha sido un placer y un honor estar en tu presentacion como futuro alcalde de argentona con dolorsmm 
0.1;6875;0.1;esta manana en el pleno he exigido a la comision y al consejo que desbloqueen la directiva para impulsar la presencia de mujeres en los consejos de administracion de las grandes empresas es imprescindible si queremos avanzar en la igualdad de genero 
0.2;6876;0.2;esta manana en plaza cataluna junto a manuelvalls dando apoyo a la federacion dincat hemos mostrado nuestro compromiso para visibilizar y generar oportunidades equitativas a todas las personas con discapacidad intelectual exigimoportunitats discapacitat vallsbcn 
0.9;6877;-0.9;adacolau coloca una placa que senala la policia de via layetana como centro de represion franquista pretender asociar la brutalidad de la dictadura a los actuales cuerpos de seguridad democraticos no tiene nada que ver con la memoria historica es populismo y ofensa 
0.6;6878;-0.6;expertos aseguran que una empresa que se encargara del escrutinio de las elecciones no es fiable atencion a la noticia nos jugamos mucho el gobierno deberia dar explicaciones por la seleccion de esa empresa diputacion permanente del congresoes 
0.4;6879;-0.4;colau y los independentistas piden en el pleno de barcelona un juicio justo a los politicos presos del proces pero emiten ya su veredicto a nadie se le juzga por sus ideas sino por sus actos 
0.6;6880;-0.6;no claudicaremos nos quieren sometidas pero seguimos firmes comprometidas y de pie defendiendo la libertad poner urnas no es delito queremos en casa os queremos hasta la victoria anydinjusticia llibertatpresespolitiques llibertatpresospolitics
0.2;6881;0.2;hoy hemos presentado las iniciativas para el plebcn del viernes garantizar plantilla actual visualizadores huts ilegales espacio relevante de octubre en bcn y medidas refuerzo comercio entorno glories y aumento delcites en bcn
0.3;6882;0.3;la supermanzana de colau convierte zonas del poblenou en calles fantasma stopsuperilla stopcolau 
0.6;6883;0.6;rubi ya tiene candidatos a primarias ayer pude conocer algunos y mas que se presentaran en las proximas semanas adelante primariesrubi 
0.9;6884;-0.9;es indignante hasta cuando vamos a tener q soportar la barbarie en cataluna es lo normal aqui q nos llamen facha o puta impunemente solo por no opinar lo mismo q el poder nacionalista separatista basta ya inesenwaterloo 
0.4;6885;0.4; malonsoiz quot el grueso del sistema judicial esta al servicio de un poder politico autoritario y esta dispuesto a saltarse su legislacion tanto veces como sea necesario para mantener vivo el regimen del quot 
0.9;6886;0.9;a lo largo de su intensa vida el cineasta pereportabella ha creido en la cultura y la politica como herramientas clave para mejorar el mundo en agradecimiento a su compromiso artistico y civico le hemos entregado la medalla de oro al merito cultural felicidades y gracias x servirnos de inspiracion
0.8;6887;0.8;gracias a los valientes candidatos de alcaldiarepubl de sant just desvern para atreverse a construir una alternativa dispuesta a todo para defender los votos de la gente tiene mucho trabajo por delante mucha suerte con las primariescat 
0.9;6888;-0.9;hoy hace un ano ibamos a estremera buscar al raulromeva salio de la carcel despues de dias despues hubo que volver a entrar sin explicacion y ya lleva un total dias etvolemacasa freeromeva freeromeva seguim llibertatpresespolitiquesiexiliades
0.5;6889;-0.5;hoy hace un ano que dos personas de paz y democratas quedan aprisionadas injustamente por un estado demofobic hace dias que estan lejos de las personas que aman hoy y cada dia exigimos su liberacion llibertatjordis usvolemacasa
0.3;6890;0.3;eric hobsbawm el intelectual marxista que altero la historia la biografia de richard j evans describe a un hombre que cautivo a los lectores pero que siguio siendo controvertido hasta el final via financialtimes
0.5;6891;-0.5;cuando pregunten sobre la imparcialidad de la justicia espanola ahora anadiremos una prueba mas ni sus propios fiscales se la creen 
0.8;6892;-0.8;un desproposito adacolau elimina por decreto los antidisturbios de la guardia urbana a menos de meses de las elecciones y en el momento de mayor inseguridad de bcn la alcaldesa comete el lamentable error de suprimir una unidad vital para la seguridad de los barceloneses 
0.8;6893;0.8;nunca olvides arnaudbeltrame y el heroismo nunca olvides a las victimas del terrorismo y los ataques de trebes gendarmerie
0.9;6894;0.9; patrimonio de editores y editados reune fondos de autores y editores catalanes bibliocatalunya
0.1;6895;-0.1;pedro sanchez saca pecho de feminismo en bruselas pero se rodea solo de hombres 
0.0;6896;0.0;domenech coscubiela santi vila duran el proceso como trituradora de la tercera via via elespanolcom
0.6;6897;0.6;en lorenzo vidal folch presenta su magnifica tesis doctoral quot re turning to housing cooperativismo perspectives on the housing pregunta from denmark and uruguay quot ante tribunal con nbenach jaimepalomera stuhodkinson coop igopbcn
0.3;6898;0.3;hoy hace ano que con en raulromeva visitabamos pratsdellucanes con la isaacperaire para presentar el plan de fosas y ver los trabajos que se habian hecho una jornada inmensamente digna acompanados de personas que buscan a sus familiares enterrados en fosas comunes 
0.4;6899;-0.4;en el ayto de bcn defendiendo el comercio legal que paga sus impuestos y contribuye a financiar nuestra sanidad y nuestra educacion frente al top manta y la venta ilegal que alimentan a las mafias y a la economia sumergida y que defienden cup y ada colau bcn stopcolau 
0.6;6900;0.6; a pesar de los negros nubarrones que tinen el cielo nuestra bandera la bandera de espana se mantiene radiante en lo mas alto yovoy yovoyporespana unidosporespana yovoy f boubcn yosivoy espanaenlibertad espanaviva eleccionesya eleccionesgeneralesya 
0.8;6901;0.8;un placer compartir un momento antes de la gran manifestacion de madrid con mi amigo mario vargas llosa 
0.6;6902;0.6;mi hermana helena escribio hace anos una serie de cartas al futuro su futuro hijo aun no nacido en ellas pretendia trasladarle conocimientos a fuego lento aquel hijo no nato despues de la muerte de mi hermana podemos ser un poco todos 
0.7;6903;0.7;gracias a todos los que desde el primer momento denuncian con nosotros los que os habeis anadido por el camino y tambien a los que os anadira en un futuro para gritar bien fuerte llibertatpresospolitics hoy lo hemos vuelto a hacer km en un solo dia
0.6;6904;-0.6;aprovechando la tarde del jueves para preparar programa para bcnescapital y estudiar la carta municipal de barcelona esto que parece tan poco sexy es el gran desproposito de los consistorios barceloneses desde primariesbcn
0.8;6905;-0.8;espana tiene una representante que va por el mundo condenando gente que no ha sido juzgada una seguridad juridica de narices pero ninguna propaganda no tapara la dignidad de forcadellcarme jordialapreso jcuixart quimforn junqueras jorditurull raulromeva joseprull dolorsbassac
0.7;6906;-0.7;importante el parlamento europeo bloqueara la semana que viene los nombramientos en instituciones financieras europeas por falta de mujeres si antes no llega un compromiso por escrito de comision y consejo garantizando paridad en proximos nombramientos 
0.9;6907;0.9; quot agradecidos por la visita y por la interesante conversacion constatamos las diferencias que nos separan pero tambien las muchas cosas que nos unen seguimos abrazo pabloiglesias quot 
0.7;6908;0.7;he escrito este articulo sobre como veo el feminismo como llegue y por que creo que se esta processistitzant comentarios y criticas de todo tipo seran bienvenidos 
0.3;6909;0.3; ser joven en el raval el barrio maldito del centro de barcelona via vicespain
0.3;6910;0.3;necesita resolver dudas en nuestra lengua optimotcat os da todas las respuestas consultadlo
0.7;6911;0.7; quot la lengua es un mercado quot un concepto muy innovador y yo pensando que la lengua era un instrumento de comunicacion y que cuantas mas en hablas mejor te comunicas mas te culturizar y mas fronteras derribar 
0.8;6912;0.8;enhorabuena a taula sector por la tarea que lleva a cabo hemos intercambiado ideas y mi compromiso de contar con ellos para desarrollar los derechos sociales y la igualdad en barcelona apoyo y he firmado su decalogo para una bcn social sus propuestas son mis 
0.0;6913;0.0;viernes nos vemos en la sede de ccoocatalunya para presentar el documental riudaura las voces contra el fracking 
0.5;6914;0.5;la asamblea nacional de venezuela ha condenado nuestra retencion y expulsion aqui la resolucion firmada por jguaido ahora si borrell es caballero deberia pedirnos disculpas por haber puesto en duda la naturaleza de nuestro viaje debe aclarar de parte de quien esta si lo sabe 
0.6;6915;-0.6;foto de vichy a la izquierda de alfredbosch aleix villatoro seco gen exteriores del hizo fuera todo el personal de las delegaciones y hoy mantiene el cargo a la derecha de rojo francesca guardiola nuevo delegada dp de haber huido de dk intentando q todos abandonara 
0.4;6916;0.4;una imagen vale mas que cualquier guerra de cifras pasen y vean unidosporespana queremos eleccionesya 
0.0;6917;0.0;mi pesame y el de la ciudad de barcelona a familiares y amistades de la mujer mayor que ha muerto atropellada asi como todo nuestro deseo de que el acopanyant se recupere pronto es la tercera victima mortal de trafico del ano y no es una cifra mas es una vida menos bcnvictimes 
0.1;6918;0.1;desea que cataluna sea un estado independiente en forma de republica dataipregunta referendum
0.6;6919;0.6;muy gracias pilar raholaoficial por este articulo tanto carinoso confio en poder abandonar mas pronto que tarde la vida de preso politico y devolver al cien por cien en la vida municipal que no he dejado nunca ya disfrutar en libertad de familia y amigos 
0.7;6920;0.7;hoy es el dia de lamujerylanina en la ciencia reivindicacion mas que necesaria porque la historia y la sociedad invisibilizan la figura y las aportaciones de las mujeres al pensamiento cientifico la investigacion y la innovacion de forma sistematica 
0.2;6921;0.2;hoy comienza un juicio en las urnas del oct pero tb comienza un juicio a la credibilidad democratica de la justicia espanola estamos en madrid para reclamar garantias y llibertatpresospolitics judicialademocracia joacuso
0.4;6922;-0.4;no soy abogado pero procuro usar el sentido comun si un funcionario pe un juez deja de perseguir una persona acusada de un delito por ejemplo malversacion esta prevaricando no es sin embargo la primera vez que lo hace 
0.2;6923;0.2;th la teatralidad politica amenaza con distraer a europa en cuando los historiadores miran hacia atras en en europa que diran un interesante analisis de la seccion de carlomagno del theeconomist
0.7;6924;0.7;llegamos a las instituciones para luchar y dar la vuelta a casos como este desde el viernes hemos puesto todos los esfuerzos para resolverlo despues de hablar con la propiedad podemos anunciar que la familia es quedara en el piso con un alquiler social 
0.8;6925;0.8;un autentico placer iniciar el ciclo comsesalvenlesdemocracies presentando victorlapuente gracias por la oportunidad cdeconomia 
0.4;6926;-0.4;el psc vuelve a aliarse con el separatismo excluyente es ingenuidad o inconsciencia no lo entiendo el psc rompe la unidad con cs y pp el dia que el parlament apoya la resolucion indepe del n via elespanolcom
0.4;6927;-0.4;un proyecto de reforma de la constitucion como minimo exige que este presente el presidente y todos sus ministros impulsar la reforma de la constitucion con sanchez ausente como un decreto ley demuestra que es cosmetica y no politica nos gobierna la vanidad de un oportunista 
0.9;6928;-0.9;yo tambien me he adherido al manifiesto en relacion a la huelga de hambre porque lo que se denuncia es justo
0.7;6929;0.7;yo si tengo un ideal un proyecto y un plan para barcelona rompiendo con los poderes de siempre sin lobbies y con transparencia total sumate a una barcelona sin limites 
0.8;6930;0.8;reunion del patronato de fcatcultura se han presentado los primeros proy culturales con apoyo empresarial una iniciativa que va adelante
0.6;6931;-0.6; quot nuestra siempre ha sido una protesta civica la revuelta de las sonrisas es un grave error romper el pacifismo y el civismo quot ayer evaarde emitio esta entrevista conmigo a basicsbtv de beteve gracias 
0.7;6932;-0.7;hoy en madrid en mision de la comision de derechos de la mujer e igualdad de genero del parlamento europeo reunidos con la delegada del gobierno para la violencia de genero ni un paso atras en esta materia 
0.3;6933;0.3; la a summitbo pone de manifiesto la necesidad de una estrategia compartida sobre el turisme a barcelona necesitan consensos amplios para gobernar el turismo con todas sus complejidades se evidencia el poco dialogo entre governcolau y el sector aqui representado 
0.7;6934;0.7;suerte y aciertos cridanacional y felicidades jordialapreso morraltoni ya todas las personas que los acompanaran suma y fuerza para ir mas lejos cridanacional congresconstituent
0.7;6935;-0.7;ha acabado ya la manifestacion de indepes en madrid y no han agredido a ningun periodista ni le han partido la cara a nadie como en torroella y no hay nadie fregando el suelo como en el pueblo de puigdemont que cosas hacen los democratas 
0.1;6936;-0.1;hablar de moderados en el pdecat me parece muy atrevido la moderacion no vota si a la unilateralidad si de verdad quieren ser moderados deben trabajar en frenar lo q la crida representa mas confrontacion mas unilateralidad mas populismo y menos democracia incluso interna 
0.5;6937;0.5;feliz navidad a todos sin excepcion navidades como las de antes con ninos villancicos frio aguinaldo y reyes magos hemos convertido la navidad en otra fiesta de adultos siento nostalgia de la banda rata mi columna de lasprovincias 
0.6;6938;-0.6;hoy hemos recibido a bcnajuntament david lawrence el ciudadano britanico q grabo con su movil la agresion racista a una senora a un vuelo de ryanair david es ejemplo de como ante la injusticia no nos podemos quedar de brazos creuats 
0.6;6939;-0.6;crear un relato sobre violencia a partir las lemas no tenemos miedo y ni un paso atras judicifarsa judicitv catradio
0.7;6940;-0.7;si la politica es ocupar espacios de poder los jovenes si estan participando esforcemonos mas en entender las nuevas formas de hacer politica y menos en entenderlos a ellos que estan preparados 
0.6;6941;-0.6; quot anos mas de gobierno de los populistas o los independentistas en barcelona representara el desastre economico para la ciudad quot manuelvalls al acto de societatcc
0.2;6942;0.2;una voz sensata se hace falta sangre fria y no olvidar que la unica arma que nos puede dar la victoria es la no violencia
0.7;6943;-0.7;si los partidos politicos necesitan un mediador para dialogar entre ellos tal vez ha llegado el momento de que los responsables de estos partidos dejen paso no es traicion ni chantaje sino tan solo incapacidad de unos y otros 
0.6;6944;-0.6;hoy hace ano vivimos el pleno de bcn mas amargo al comenzar supimos que la martarovira habia marchado al exilio fue imposible contener las emociones y la tristeza de ver que vivimos en un estado donde no puedes defender tus ideales
0.8;6946;-0.8;esta aproximacion con una regla muy simple permite ver que candidaturas pretenden de verdad que las mujeres puedan obtener puestos de representacion y poder publico y cuales cumplen los requisitos legales llevando sus candidatas a los ultimos lugares 
0.3;6947;-0.3;todo el mundo me dice que no deberia hacerlo pero voy camino de sabadell a una jornada de formacion para la gente que monta primarias en todo el pais me dicen que no lo haga porque me tengo que centrar 
0.6;6948;0.6; espana es de los paises que mantiene un crecimiento muy por encima de la media de la zona euro un este ano segun la ce alerta por el frenazo en el crecimiento de la zona euro lavanguardia 
0.9;6949;0.9;felicidades a guillermo martinez para ganar el preminadal con la novela la quot los crimenes de alicia quot felicidades tambien a martigau ganador del premio joseppla con quot la vispera quot comienza el ano con una cita cultural imprescindible q nos recuerda q bcn es ciutatliteraria 
0.8;6950;-0.8;viento en direccion norte este pista cero tres hasta que escucho el motooooren acerca de las nubes por reinhard mey
0.6;6951;0.6;buenos dias aqui os comparto la entrevista que hoy publica lavanguardia desde lledoners via cuestionario 
0.5;6952;-0.5;un hombre mayor cae al suelo un policia en vez de ayudarle a levantarse le da una patada como se explica ese grado de inhumanidad de donde viene esa crueldad frente a la vulnerabilidad hoy declara en el caso oct le exigiremos responsabilidades 
0.3;6953;-0.3; quot que como buenos populistas no queremos que te informes no sea que reflexiones quot les ha faltado decir 
0.0;6954;0.0;los anzuelos de la extrema derecha captura el debate publico espanol por enricjuliana 
0.7;6955;-0.7;las mujeres no necesitan escoltas pablocasado lo que toda sociedad necesita es formacion feminista basada en el respeto para dejar de criar machistas y politicos que frivolizan con la violenciadegenero 
0.2;6956;-0.2;maragall y pdcat han abstenido hoy en una votacion al respecto por que para no incomodar el patriciado para ponerse de perfil para continuar haciendo de brokers explicacion detallada en el link de youtube que hay en el tuit 
0.1;6957;-0.1;el antidoto mas eficaz contra la ola reaccionaria global gobernar con valentia atreverse a remover privilegios construir comunidades de iguales en derechos libres de la necesidad libres del miedo 
0.0;6958;0.0;preocupados as por las noticias que nos llegan desde utrecht des del pscbarcelona insistimos en que la violencia no podra con nuestros anhelos de sociedades plurales respetuosas y democraticas 
0.5;6959;-0.5;junqueras nieve lluvia viento frio calor con estas condiciones valientes han recorrido mas de km para llevar un mensaje no estamos solos gracias kmsxlallibertat no tengo palabras para expresar lo que siento se que vosotros tampoco fallecido 
0.9;6960;0.9; quot la escuela pere vila ensena arabe como extraescolar quot la diversidad nos enriquece como sociedad y porque aprender la propia lengua es basico para proyectarnos en el futuro
0.8;6961;0.8;vamos el mejor candidato equipo y programa para recuperar la barcelona que queremos adelante jaumecollboni 
0.2;6962;0.2;europeteam en el universalchildrensday luchemos todos los dias por los derechos de los mas vulnerables 
0.2;6963;0.2;a continuacion el articulo que publico hoy en sentitcritic quot donde estan los votantes de las izquierdas quot 
0.1;6964;0.1;escuchad la declaracion de junqueras entendereis porque lo quieren callado y preso junquerasacusa
0.3;6965;0.3;mas voces siguen sumandose a la peticion d manuelvalls d un gran pacto las perspectivas son las de la sustitucion del viejo sistema bipartidista por un nuevo sistema de dos polos mucho mas radical mucho mas ingobernable mucho mas temerario 
0.2;6966;0.2; quot la revolucion feminista unica alternativa para subvertir las formas de poder dominante templar la furia y colocar la salvacion y la dignidad de la especie como objetivo prioritario quot el planeta el feminismo y el futuro por j ramoneda via elpaiscat
0.2;6967;0.2;este miercoles a las h presentacion de persiguiendo la libertad la construccion del espacio socialista en cataluna la laietana lavenc
0.7;6968;-0.7;segun paluzie limpiar la via publica es violento pero atacar de noche con la cara tapada un domicilio particular no 
0.5;6969;0.5;a las h en la filmo hablamos sobre sexo economia y trabajo con sandra ezquerra paula ezquerra y clarisa velocci 
0.1;6970;-0.1;las detenciones como la represion solo se pueden combatir recuperando el proyecto independentista en la calle y en las instituciones 
0.3;6971;-0.3;mi condena al ataque sufrido por pscnoubarris y pscsantandreu y todo el apoyo a socialistescat actos como este son inadmisibles en democracia estoy alarmado ante la creciente intransigencia de una minoria queremos una barcelona donde los intolerantes no tengan lugar 
0.8;6972;0.8;es importante el cumplimiento de la ley y las decisiones judiciales pero hay un bien superior a preservar la convivencia ciudadana 
0.3;6973;-0.3; la educacion publica a todos los niveles si reduce la desigualdad analisis de james k galbraith para ethic 
0.6;6974;-0.6;en la ub raval acto de rechazo a la retirada de simbologia independentista de la universidad 
0.7;6975;0.7; posicion clara consensuada en la ue y con un claro compromiso por la democracia y las elecciones libres y transparentes en un pais clave para espana y para el conjunto de la comunidad internacional venezuela 
0.6;6976;0.6;articulo genial de elpiratavell es la hora de aplicar la maxima zapatista del mandar obedeciendo y materializar las propuestas ecologistas surgidas desde los barrios y calles para salir de este callejon climatico y ecologico en el que nos ha situado el capitalismo 
0.4;6977;0.4;vinclesbcn es un proyecto pionero en politicas sociales acercamos la tecnologia a las personas mayores x ayudarla a combatir la soledad ensanchamos la red de relaciones y damos herramientas xq se sienta parte de la comunidad por una ciudad humana donde la tecnologia este al servicio de las personas
0.9;6978;-0.9;aun no lo han entendido ninguna constitucion puede estar por encima de los derechos basicos ni de una sola persona ni de la voluntad democratica libremente expresada hoy nuestros representantes lo hacen evidente ellos y ellas son el derecho y la razon que hace frente a la injusticia 
0.5;6979;0.5;el lo sabia perfectamente quizas en que nosotros deberiamos preguntar 
0.8;6980;-0.8;oriol junqueras quot ningun buen republicano entregaria sus herramientas de gobierno a los enemigos de la republica quot 
0.0;6981;0.0;a leer de jm lassalle una derecha que suena con que las elecciones sean una covadonga posmoderna que blanda el como un santo grial constitucional que liquide la traicion territorial y recentralice espana a perpetuidad 
0.9;6982;0.9;hemos trabajado de manera cooperativa con el sector profesional y las administraciones con un muy buen resultado 
0.2;6983;-0.2;oriol junqueras hace dos anos que nos dejaste pero no te olvidaremos muriel tu sonrisa y determinacion nos guian 
0.3;6984;-0.3;ayer en el programa catseglexxi hablando sobre como deberia ser una administracion publica del siglo xxi salieron temas como la transparencia la proximidad a los ciudadanos repensar las oposiciones os invito a verlo que son solo minutos 
0.6;6985;-0.6; como lo importante es una mayor alternativa a la actual conviene la aparicion de una nueva fuerza politica que represente al catalanismo moderado que permita decantar el bloqueo actual del lado de la razon y la convivencia 
0.9;6986;-0.9;el o no se hizo ningun referendum ni hubo violencia policial belgica y alemania entregarian el presidente krls en dias la mani de madrid fue un fracaso y cataluna nunca sera independiente despierta espana o mesduraseralacaiguda
0.9;6987;0.9;muchas muchas muchas felicidades a los amigos de musica x la libertad que esta tarde nos han llevado a lledoners su arte compromiso y solidaridad y que desde hace tantos meses ofrecen a las plazas de todo el pais ha sido muy emocionante llibertatmusica
0.2;6988;-0.2;con la nueva iniciativa del gobierno los y las becarias universitarias y de fp deberan estar dadas de alta en la seguridad social y cotizaran independientemente de si cobran o no por sus practicas un paso mas para avanzar hacia un becariado digno 
0.2;6989;-0.2; primo de rivera los herederos el partido de los irritados solo falta valls siempre bravucon siempre a gritos fuera dialogo a por ellos 
0.9;6990;0.9;gracias por la entrevista ramia un placer charlar contigo y aprender de tus inquietudes y gracias sobre todo por luchar contra los estereotipos y prejuicios es esperanzador ver la fuerza de jovenes como tu 
0.9;6991;-0.9;leed el articulo de cesar antonio molina a falta de alternativas politicas opinion 
0.5;6992;-0.5;hoy visita al raulromeva en prision de lledoners de ida y de vuelta seguimos entrando a una prision para verte h y seguimos sin vosotros en casa siga encarcelados injustamente llibertatpresospolitics freeromeva freeromeva usvolemacasa
0.7;6993;0.7;tarde de bang y cluedo con la familia incluso los expertos en marketing infantil dicen que el deseo numero de los ninos es pasar tiempo con sus padres lo sabemos todos los juegos de mesa 
0.0;6994;0.0;solo la igualdad nos llevara a una sociedad democratica y libre hoy y todos los dias del ano es el dia internacional del orgullo lgtbi pride 
0.6;6995;0.6;dormia con gafas leia muchos suenos marta pessarrodona premio de honor de las lletrescatalanes omnium con quien muchas atrevimos a adentrarnos en el mundo de la poesia 
0.5;6996;0.5;la mejor medida es retirarse y respetar la voluntad de un pais que queria votar en paz 
0.6;6997;-0.6;prohiben que les digamos presos politicos pero retiran la euroorden de detencion por sus complices en que quedamos 
0.5;6998;0.5;rehabilitacion urbana transicion energetica movilidad sostenible espacios verdes residuo cero ya destinamos un del presupuesto a crear nuevos trabajos en economia verde y circular el futuro ya esta aqui y lo construimos con justicia social y ambiental 
0.6;6999;-0.6;dificil q el relator pueda contribuir a la resolucion del conflicto puesto q no va a ser percibido como algo mas q una concesion a cambio d voto y su aceptacion debilita la postura dl gob en dialogo en el q debe mostrar su firmeza ante la exigencia d respeto a la ley
0.7;7000;-0.7;entrevista de balance de mandato con cosas a matizar claro y donde he intentado ser lo mas honesta posible y rehuir de electoralismos 
0.1;7001;-0.1;para celebrar la declaracion de junqueras al supremo hoy renfe nos ha obsequiado con otro manana caotica 
0.3;7002;0.3;que bien barcelona recuperando toponimos y desterrando artificialidades como quot av principe de asturias quot nomenclator
0.8;7003;0.8;para leer y para compartir las reflexiones de marina garces son siempre interpelacion directo y profunda quot el proceso ha reabierto la palabra republica quot ctxtes
0.1;7004;-0.1;hoy hace un ano el raulromeva decia quot elegimos el camino de la democracia y no la abandonaremos nunca quot pasaran los anos pero nosotros seguiremos tozudamente avanzado por el camino de la libertad freetothom freeromeva freeromeva
0.0;7005;0.0; quot evitas el si antes ya impones tu autoridad y esto es la independencia imponer tu autoridad quot epaluzie
0.8;7006;-0.8;muy preocupante que el psc de collboni incorpore en la antigua union en sus listas y ahora ofrezca para gobernar con ciudadanos el pp y el pdcat esta deriva hacia la derecha es una mala noticia para barcelona y para las politicas progresistas
0.2;7007;0.2;conclusiones entrevista alcaldesa colau ayer a objetivocolau la culpa es siempre de los demas siempre la culpa es de los demas de los otros es siempre la culpa y eso incluye los pirricos resultados en materia de vivienda la seguridad los recortes los incumplimientos 
0.9;7008;-0.9;el regreso desde bruselas se complica vuelo en retraso me sera imposible cumplir hoy con los companeros de ercclotverneda como teniamos previsto excusas ya tenemos nuevo dia y hora miercoles a las nos encontraremos hablaremos y nos escucharemos
0.3;7009;-0.3;hoy estamos viendo en bcn actuaciones policiales inadmisibles porrazos en la cabeza personas golpeadas en el suelo sin poder moverse proyectiles foam es necesario que se investiguen per denunciarlas gracias somdefensores 
0.8;7010;-0.8;a iniciativa del pscbarcelona hoy en plebcn hemos reprobado el gobierno colau por su fracaso en el pladebarris nos han ocultado informacion solo han finalizado el de las obras y han fracasado en el programa de rehabilitaciones hablamos con vecinos as que denuncian los incumplimientos
0.7;7011;0.7;en momentos complejos y excepcionales uno decide cerrarse o bien abrirse para sumar y multiplicar reflexiones compartidas de los ultimos meses 
0.7;7012;0.7;el frente etico contra la corrupcion se extiende hace unos meses en valencia con antifraucv de llinaresjoan y hoy con la oficina antifraude de baleares de jaume far seguimos 
0.4;7013;0.4;y para los frikys de la guerra fria un fin de semana completo con en tiempos de luz menguante 
0.3;7014;0.3;toda la fraternidad posible con los andaluces que hoy se sienten desconsolados porque como nosotros no pueden creerse que la ultraderecha sin caretas se haya desatado en su tierra 
0.2;7015;0.2;una respuesta respetuosa con la demanda de mas soberania seria transferir las competencias de puertos y aeropuertos al gobierno de cataluna no decreto desde el consejo de ministros el cambio de nombre del aeropuerto de el prat por josep tarradellas 
0.8;7016;0.8; magnifica idea viladecans ficha a embajadores para impulsar el municipio 
0.9;7017;0.9;todo el hilo y siga el glopezsanz que esta coordinando el programa de bcnescapital y es muy bueno 
0.4;7018;0.4; esta tarde os espero a antinouslibros para hablar del libro imaginembarcelona a partir de las h en la calle casanova de barcelona estais todos invitados e invitadas 
0.2;7019;-0.2;diputacion generalitat gobierno de ada colau concejala gala pin pleno municipal ninguna referencia al q reclaman de manera directa y autoorganizada vecinos y veines capalamisercordiaja y obviamente ninguna referencia al macba no sea que fuera demasiado obvio quien ha redactado la cosa misma 
0.7;7020;-0.7;el relato apocaliptico de enricmillo a preguntas del fiscal sobre que paso en septiembre y octubre de en cataluna falso manipulador y cargado de resentimiento se deshace cuando en respuesta a las defensas se convierte en un cuento inconexo lleno de quot no se quot y quot yo no estaba quot 
0.5;7021;0.5;nos vemos manana en barcelona os espero trabajo gubsplugt ugtcatalunya
0.0;7022;0.0;recortes invisibles que la ciudadania conoce cuando pide hora para una resonancia magnetica cuando necesita una plaza en la guarderia para sus hijos o cuando pide una beca para estudiar toca un presupuesto de futuro que refleje una nueva etapa para cataluna 
0.8;7023;0.8;muy agradecido a los representantes del sector del taxi de barcelona que han hecho un largo viaje para venir a expresarme sus preocupaciones sus demandas y tambien sus propuestas para el futuro estoy en contacto con el consejero damiacalvet y el presidente quimtorraipla
0.9;7024;0.9; para que europa nos proteja debemos primero proteger a europa dice sanchezcastejon en referencia a la idea macronista en el debate sobre el futuro de europa ante el pleno del peespana futureofeurope 
0.5;7025;-0.5;se cumplen anos del final de la huelga de la canadiense barcelona siempre ha sido el escenario de la lucha por conseguir nuevos derechos sociales y laborales 
0.7;7026;0.7;encuentro de jinping con macron merkel y juncker hoy en el eliseo europa gesticula una maltrecha unidad tras la decision italiana de integrarse en la nueva ruta de la seda de telon de fondo la competicion de grandes poderes por el control del g y la ia china socio y rival 
0.2;7027;0.2;lo que siempre he defendido en francia laicite los franceses adjuntos a la ley de a traves de lefigaro
0.8;7028;0.8;agradecer a manuelvalls su confianza es una responsabilidad y un reto trabajar con ciutadanscs elslliures cecorbacho ferclopez demostrando que barcelona tiene otra opcion y que sumar y pactar es posible
0.5;7029;-0.5;ni centrales nucleares ni grandes infraestructuras energeticas avanzamos hacia un modelo energetico renovable descentralizado popular y de autoproduccion muncipisecologistes
0.2;7030;-0.2;conmovedora mirada del albasotorra sobre las mujeres guerrilleras kurdas la guerra criminal infame y a pesar de todo en medio de una brutalidad descarnada otra manera de estar juntas de cooperar de resistir y de construir una comunidad cada vez mas libre e igualitaria 
